"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","FRTH","FRTH_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00339332","WORTHINGTON 5 N, OH US","40.16667","-83.01667","289.9","1951-12-29",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00339332","WORTHINGTON 5 N, OH US","40.16667","-83.01667","289.9","1951-12-30",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"48",",,0",,,"46",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00339332","WORTHINGTON 5 N, OH US","40.16667","-83.01667","289.9","1951-12-31",,,,,,,,,,,,,,,,,,,,,"0.12",",,0","0.0",",,0","0.0",",,0",,,"65",",,0","40",",,0","62",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00339332","WORTHINGTON 5 N, OH US","40.16667","-83.01667","289.9","1952-01-01",,,,,,,,,,,,,,,,,,,,,"0.12",",,0","0.0",",,0","0.0",",,0",,,"63",",,0","39",",,0","39",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00339332","WORTHINGTON 5 N, OH US","40.16667","-83.01667","289.9","1952-01-02",,,,,,,,,,,,,,,,,,,,,"0.26",",,0","0.0","T,,0","0.0",",,0",,,"39",",,0","30",",,0","30",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USC00339332","WORTHINGTON 5 N, OH US","40.16667","-83.01667","289.9","1952-01-03",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00339332","WORTHINGTON 5 N, OH US","40.16667","-83.01667","289.9","1952-01-04",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00339332","WORTHINGTON 5 N, OH US","40.16667","-83.01667","289.9","1952-01-05",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"35",",,0","29",",,0","31",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00339332","WORTHINGTON 5 N, OH US","40.16667","-83.01667","289.9","1952-01-06",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"31",",,0","30",",,0","31",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00339332","WORTHINGTON 5 N, OH US","40.16667","-83.01667","289.9","1952-01-07",,,,,,,,,,,,,,,,,,,,,"0.14",",,0","0.0",",,0","0.0",",,0",,,"37",",,0","26",",,0","37",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00339332","WORTHINGTON 5 N, OH US","40.16667","-83.01667","289.9","1952-01-08",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00339332","WORTHINGTON 5 N, OH US","40.16667","-83.01667","289.9","1952-01-09",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"42",",,0","31",",,0","32",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00339332","WORTHINGTON 5 N, OH US","40.16667","-83.01667","289.9","1952-01-10",,,,,,,,,,,,,,,,,,,,,,,,,"1.0",",,0",,,"33",",,0","25",",,0","29",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00339332","WORTHINGTON 5 N, OH US","40.16667","-83.01667","289.9","1952-01-11",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"33",",,0","17",",,0","32",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00339332","WORTHINGTON 5 N, OH US","40.16667","-83.01667","289.9","1952-01-12",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"40",",,0","31",",,0","38",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00339332","WORTHINGTON 5 N, OH US","40.16667","-83.01667","289.9","1952-01-13",,,,,,,,,,,,,,,,,,,,,"0.03",",,0","0.0",",,0","0.0",",,0",,,"45",",,0","30",",,0","44",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00339332","WORTHINGTON 5 N, OH US","40.16667","-83.01667","289.9","1952-01-14",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"58",",,0","43",",,0","58",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00339332","WORTHINGTON 5 N, OH US","40.16667","-83.01667","289.9","1952-01-15",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"61",",,0","48",",,0","48",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00339332","WORTHINGTON 5 N, OH US","40.16667","-83.01667","289.9","1952-01-16",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00339332","WORTHINGTON 5 N, OH US","40.16667","-83.01667","289.9","1952-01-17",,,,,,,,,,,,,,,,,,,,,,,"0.0",",,0","0.0",",,0",,,"62",",,0","30",",,0","60",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00339332","WORTHINGTON 5 N, OH US","40.16667","-83.01667","289.9","1952-01-18",,,,,,,,,,,,,,,,,,,,,"0.27",",,0","0.0",",,0","0.0",",,0",,,"60",",,0","29",",,0","37",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00339332","WORTHINGTON 5 N, OH US","40.16667","-83.01667","289.9","1952-01-19",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00339332","WORTHINGTON 5 N, OH US","40.16667","-83.01667","289.9","1952-01-20",,,,,,,,,,,,,,,,,,,,,"0.22",",,0","0.0",",,0","0.0",",,0",,,"52",",,0","27",",,0","27",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00339332","WORTHINGTON 5 N, OH US","40.16667","-83.01667","289.9","1952-01-21",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"31",",,0","18",",,0","30",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00339332","WORTHINGTON 5 N, OH US","40.16667","-83.01667","289.9","1952-01-22",,,,,,,,,,,,,,,,,,,,,"0.29",",,0","0.0",",,0","0.0",",,0",,,"46",",,0","29",",,0","34",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00339332","WORTHINGTON 5 N, OH US","40.16667","-83.01667","289.9","1952-01-23",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"34",",,0","18",",,0","21",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00339332","WORTHINGTON 5 N, OH US","40.16667","-83.01667","289.9","1952-01-24",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"25",",,0","12",",,0","25",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00339332","WORTHINGTON 5 N, OH US","40.16667","-83.01667","289.9","1952-01-25",,,,,,,,,,,,,,,,,,,,,"0.04",",,0","0.0",",,0","0.0",",,0",,,"46",",,0","22",",,0","41",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00339332","WORTHINGTON 5 N, OH US","40.16667","-83.01667","289.9","1952-01-26",,,,,,,,,,,,,,,,,,,,,"2.40",",,0","0.0",",,0","0.0",",,0",,,"53",",,0","40",",,0","50",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00339332","WORTHINGTON 5 N, OH US","40.16667","-83.01667","289.9","1952-01-27",,,,,,,,,,,,,,,,,,,,,"0.29",",,0","0.0",",,0","0.0",",,0",,,"50",",,0","32",",,0","32",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00339332","WORTHINGTON 5 N, OH US","40.16667","-83.01667","289.9","1952-01-28",,,,,,,,,,,,,,,,,,,,,,,,,"1.0",",,0",,,"32",",,0","15",",,0","15",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00339332","WORTHINGTON 5 N, OH US","40.16667","-83.01667","289.9","1952-01-29",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00339332","WORTHINGTON 5 N, OH US","40.16667","-83.01667","289.9","1952-01-30",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00339332","WORTHINGTON 5 N, OH US","40.16667","-83.01667","289.9","1952-01-31",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"38",",,0","3",",,0","37",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-01-01",,,,,,,,,,,,,,,,,,,,,"0.05",",,0","0.0",",,0","0.0",",,0",,,"55",",,0","41",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-01-02",,,,,,,,,,,,,,,,,,,,,"0.54",",,0","0.0",",,0","0.0",",,0",,,"53",",,0","48",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-01-03",,,,,,,,,,,,,,,,,,,,,"0.42",",,0","0.0",",,0","0.0",",,0",,,"63",",,0","53",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-01-04",,,,,,,,,,,,,,,,,,,,,"0.32",",,0","0.0",",,0","0.0",",,0",,,"65",",,0","32",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-01-05",,,,,,,,,,,,,,,,,,,,,"0.34",",,0","0.0",",,0","0.0",",,0",,,"33",",,0","28",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-01-06",,,,,,,,,,,,,,,,,,,,,"1.68",",,0","0.0","T,,0","0.0",",,0",,,"36",",,0","29",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-01-07",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"33",",,0","24",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-01-08",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"35",",,0","17",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-01-09",,,,,,,,,,,,,,,,,,,,,"0.00","T,,0","0.0","T,,0","0.0",",,0",,,"53",",,0","28",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-01-10",,,,,,,,,,,,,,,,,,,,,"0.45",",,0","0.0",",,0","0.0",",,0",,,"58",",,0","33",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-01-11",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"37",",,0","25",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-01-12",,,,,,,,,,,,,,,,,,,,,"0.02",",,0","0.0",",,0","0.0",",,0",,,"46",",,0","30",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-01-13",,,,,,,,,,,,,,,,,,,,,"0.35",",,0","0.0",",,0","0.0",",,0",,,"63",",,0","45",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-01-14",,,,,,,,,,,,,,,,,,,,,"0.02",",,0","0.0",",,0","0.0",",,0",,,"58",",,0","28",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-01-15",,,,,,,,,,,,,,,,,,,,,"0.64",",,0","0.2",",,0","0.0",",,0",,,"62",",,0","26",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-01-16",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"43",",,0","23",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-01-17",,,,,,,,,,,,,,,,,,,,,"0.01",",,0","0.0",",,0","0.0",",,0",,,"47",",,0","23",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-01-18",,,,,,,,,,,,,,,,,,,,,"0.02",",,0","0.0","T,,0","0.0",",,0",,,"49",",,0","22",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-01-19",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"25",",,0","14",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-01-20",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"32",",,0","16",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-01-21",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"46",",,0","21",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-01-22",,,,,,,,,,,,,,,,,,,,,"0.02",",,0","0.0",",,0","0.0",",,0",,,"58",",,0","40",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-01-23",,,,,,,,,,,,,,,,,,,,,"0.47",",,0","0.0",",,0","0.0",",,0",,,"59",",,0","44",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-01-24",,,,,,,,,,,,,,,,,,,,,"0.40",",,0","0.0",",,0","0.0",",,0",,,"66",",,0","54",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-01-25",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"74",",,0","58",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-01-26",,,,,,,,,,,,,,,,,,,,,"0.79",",,0","0.0",",,0","0.0",",,0",,,"69",",,0","31",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-01-27",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"34",",,0","21",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-01-28",,,,,,,,,,,,,,,,,,,,,"0.00","T,,0","0.0",",,0","0.0",",,0",,,"49",",,0","25",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-01-29",,,,,,,,,,,,,,,,,,,,,"0.22",",,0","0.0",",,0","0.0",",,0",,,"60",",,0","33",",I,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-01-30",,,,,,,,,,,,,,,,,,,,,"0.08",",,0","0.0",",,0","0.0",",,0",,,"31",",I,0","25",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-01-31",,,,,,,,,,,,,,,,,,,,,"0.02",",,0","0.0",",,0","0.0",",,0",,,"32",",,0","28",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-02-01",,,,,,,,,,,,,,,,,,,,,"0.12",",,0","0.4",",,0","0.0","T,,0",,,"35",",,0","31",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-02-02",,,,,,,,,,,,,,,,,,,,,"0.02",",,0","0.0",",,0","0.0",",,0",,,"36",",,0","24",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-02-03",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"33",",,0","19",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-02-04",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"43",",,0","23",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-02-05",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"43",",,0","25",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-02-06",,,,,,,,,,,,,,,,,,,,,"0.03",",,0","0.0",",,0","0.0",",,0",,,"47",",,0","39",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-02-07",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"43",",,0","28",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-02-08",,,,,,,,,,,,,,,,,,,,,"0.36",",,0","0.0",",,0","0.0",",,0",,,"52",",,0","26",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-02-09",,,,,,,,,,,,,,,,,,,,,"0.18",",,0","0.0",",,0","0.0",",,0",,,"52",",,0","35",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-02-10",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"42",",,0","33",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-02-11",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"52",",,0","32",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-02-12",,,,,,,,,,,,,,,,,,,,,"0.52",",,0","0.0",",,0","0.0",",,0",,,"41",",,0","35",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-02-13",,,,,,,,,,,,,,,,,,,,,"0.48",",,0","0.0",",,0","0.0",",,0",,,"58",",,0","37",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-02-14",,,,,,,,,,,,,,,,,,,,,"0.41",",,0","0.0",",,0","0.0",",,0",,,"65",",,0","43",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-02-15",,,,,,,,,,,,,,,,,,,,,"0.06",",,0","0.3",",,0","0.0","T,,0",,,"43",",,0","30",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-02-16",,,,,,,,,,,,,,,,,,,,,"0.05",",,0","0.3",",,0","0.0",",,0",,,"31",",,0","25",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-02-17",,,,,,,,,,,,,,,,,,,,,"0.00","T,,0","0.0","T,,0","0.0",",,0",,,"33",",,0","26",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-02-18",,,,,,,,,,,,,,,,,,,,,"0.07",",,0","0.0","T,,0","0.0",",,0",,,"52",",,0","27",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-02-19",,,,,,,,,,,,,,,,,,,,,"0.01",",,0","0.0","T,,0","0.0",",,0",,,"30",",,0","22",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-02-20",,,,,,,,,,,,,,,,,,,,,"0.00","T,,0","0.0","T,,0","0.0",",,0",,,"25",",,0","12",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-02-21",,,,,,,,,,,,,,,,,,,,,"0.26",",,0","0.0",",,0","0.0",",,0",,,"43",",,0","19",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-02-22",,,,,,,,,,,,,,,,,,,,,"0.48",",,0","0.0","T,,0","0.0",",,0",,,"44",",,0","22",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-02-23",,,,,,,,,,,,,,,,,,,,,"0.01",",,0","0.0","T,,0","0.0","T,,0",,,"39",",,0","22",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-02-24",,,,,,,,,,,,,,,,,,,,,"0.00","T,,0","0.0","T,,0","0.0",",,0",,,"40",",,0","19",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-02-25",,,,,,,,,,,,,,,,,,,,,"0.10",",,0","1.0",",,0","1.0",",,0",,,"26",",,0","9",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-02-26",,,,,,,,,,,,,,,,,,,,,"0.00","T,,0","0.0","T,,0","1.0",",,0",,,"23",",,0","9",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-02-27",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0","T,,0",,,"34",",,0","12",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-02-28",,,,,,,,,,,,,,,,,,,,,"0.06",",,0","0.0",",,0","0.0",",,0",,,"45",",,0","26",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1950-03-01",,,,,,,,,,,,,,,,,,,,,"0.10",",,0","0.0",",,0","0.0",",,0",,,"32",",,0","26",",,0","27",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
