"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAEV","DAEV_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FRGB","FRGB_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","FRTH","FRTH_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-03-31",,,,,,,,,,,,,,,,,,,"0.02",",,0","0.0",",,0","0.0",",,0",,,"68",",,0","43",",,0","62",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-04-01",,,,,,,,,,,,,,,,,,,"0.00","T,,0","0.0",",,0","0.0",",,0",,,"62",",,0","37",",,0","54",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-04-02",,,,,,,,,,,,,,,,,,,"0.23",",,0","0.0",",,0","0.0",",,0",,,"61",",,0","37",",,0","56",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-04-03",,,,,,,,,,,,,,,,,,,"0.82",",,0","0.0",",,0","0.0",",,0",,,"79",",,0","49",",,0","63",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-04-04",,,,,,,,,,,,,,,,,,,"0.00","T,,0","0.0",",,0","0.0",",,0",,,"65",",,0","46",",,0","46",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-04-05",,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"51",",,0","37",",,0","47",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-04-06",,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"56",",,0","29",",,0","52",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-04-07",,,,,,,,,,,,,,,,,,,"0.15",",,0","0.0",",,0","0.0",",,0",,,"52",",,0","44",",,0","49",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-04-08",,,,,,,,,,,,,,,,,,,"0.34",",,0","0.0",",,0","0.0",",,0",,,"60",",,0","48",",,0","49",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-04-09",,,,,,,,,,,,,,,,,,,"0.03",",,0","0.0",",,0","0.0",",,0",,,"50",",,0","38",",,0","40",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-04-10",,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"56",",,0","33",",,0","54",",,0",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-04-11",,,,,,,,,,,,,,,,,,,"1.03",",,0","0.0",",,0","0.0",",,0",,,"55",",,0","37",",,0","37",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-04-12",,,,,,,,,,,,,,,,,,,"0.33",",,0","0.4",",,0","0.0","T,,0",,,"37",",,0","22",",,0","28",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-04-13",,,,,,,,,,,,,,,,,,,"0.06",",,0","0.2",",,0","0.0","T,,0",,,"37",",,0","23",",,0","32",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-04-14",,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"49",",,0","24",",,0","47",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-04-15",,,,,,,,,,,,,,,,,,,"0.39",",,0","0.0",",,0","0.0",",,0",,,"52",",,0","42",",,0","52",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-04-16",,,,,,,,,,,,,,,,,,,"0.06",",,0","0.0",",,0","0.0",",,0",,,"66",",,0","48",",,0","51",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-04-17",,,,,,,,,,,,,,,,,,,"0.55",",,0","0.0",",,0","0.0",",,0",,,"62",",,0","44",",,0","62",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-04-18",,,,,,,,,,,,,,,,,,,"0.12",",,0","0.0",",,0","0.0",",,0",,,"64",",,0","43",",,0","45",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-04-19",,,,,,,,,,,,,,,,,,,"1.14",",,0","0.0",",,0","0.0",",,0",,,"45",",,0","41",",,0","41",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-04-20",,,,,,,,,,,,,,,,,,,"1.57",",,0","0.0","T,,0","0.0",",,0",,,"42",",,0","37",",,0","40",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-04-21",,,,,,,,,,,,,,,,,,,"0.01",",,0","0.0",",,0","0.0",",,0",,,"53",",,0","34",",,0","50",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-04-22",,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"60",",,0","33",",,0","56",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-04-23",,,,,,,,,,,,,,,,,,,"0.00","T,,0","0.0",",,0","0.0",",,0",,,"58",",,0","37",",,0","54",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-04-24",,,,,,,,,,,,,,,,,,,"0.15",",,0","0.0",",,0","0.0",",,0",,,"59",",,0","36",",,0","55",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-04-25",,,,,,,,,,,,,,,,,,,"0.05",",,0","0.0",",,0","0.0",",,0",,,"57",",,0","42",",,0","53",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-04-26",,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"57",",,0","37",",,0","53",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-04-27",,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"61",",,0","34",",,0","57",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-04-28",,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"71",",,0","39",",,0","65",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-04-29",,,,,,,,,,,,,,,,,,,"0.00","T,,0","0.0",",,0","0.0",",,0",,,"75",",,0","49",",,0","67",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-04-30",,,,,,,,,,,,,,,,,,,"0.02",",,0","0.0",",,0","0.0",",,0",,,"74",",,0","54",",,0","71",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-05-01",,,,,,,,,,,,,,,,,,,"0.14",",,0",,,,,,,"71",",,0","44",",,0","44",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-05-02",,,,,,,,,,,,,,,,,,,"0.04",",,0",,,,,,,"44",",,0","36",",,0","39",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-05-03",,,,,,,,,,,,,,,,,,,"0.05",",,0",,,,,,,"44",",,0","36",",,0","42",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-05-04",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"58",",,0","40",",,0","54",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-05-05",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"71",",,0","35",",,0","68",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-05-06",,,,,,,,,,,,,,,,,,,"0.05",",,0",,,,,,,"85",",,0","57",",,0","71",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-05-07",,,,,,,,,,,,,,,,,,,"0.00","T,,0",,,,,,,"81",",,0","51",",,0","76",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-05-08",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"86",",,0","54",",,0","65",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-05-09",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"66",",,0","44",",,0","61",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-05-10",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"69",",,0","38",",,0","62",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-05-11",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"62",",,0","43",",,0","57",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-05-12",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"73",",,0","47",",,0","69",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-05-13",,,,,,,,,,,,,,,,,,,"0.00","T,,0",,,,,,,"84",",,0","58",",,0","78",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-05-14",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"85",",,0","61",",,0","80",",,0",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-05-15",,,,,,,,,,,,,,,,,,,"0.20",",,0",,,,,,,"80",",,0","52",",,0","53",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-05-16",,,,,,,,,,,,,,,,,,,"0.05",",,0",,,,,,,"53",",,0","45",",,0","46",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-05-17",,,,,,,,,,,,,,,,,,,"0.00","T,,0",,,,,,,"58",",,0","44",",,0","56",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-05-18",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"71",",,0","44",",,0","68",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-05-19",,,,,,,,,,,,,,,,,,,"0.23",",,0",,,,,,,"79",",,0","59",",,0","65",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-05-20",,,,,,,,,,,,,,,,,,,"0.00","T,,0",,,,,,,"79",",,0","53",",,0","74",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-05-21",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"85",",,0","53",",,0","81",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-05-22",,,,,,,,,,,,,,,,,,,"0.00","T,,0",,,,,,,"87",",,0","55",",,0","74",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-05-23",,,,,,,,,,,,,,,,,,,"0.24",",,0",,,,,,,"74",",,0","55",",,0","55",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-05-24",,,,,,,,,,,,,,,,,,,"1.24",",,0",,,,,,,"56",",,0","50",",,0","51",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-05-25",,,,,,,,,,,,,,,,,,,"0.02",",,0",,,,,,,"68",",,0","50",",,0","63",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-05-26",,,,,,,,,,,,,,,,,,,"0.11",",,0",,,,,,,"68",",,0","53",",,0","60",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-05-27",,,,,,,,,,,,,,,,,,,"0.04",",,0",,,,,,,"68",",,0","50",",,0","60",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-05-28",,,,,,,,,,,,,,,,,,,"0.11",",,0",,,,,,,"69",",,0","51",",,0","59",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-05-29",,,,,,,,,,,,,,,,,,,"1.14",",,0",,,,,,,"69",",,0","50",",,0","58",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-05-30",,,,,,,,,,,,,,,,,,,"0.43",",,0",,,,,,,"65",",,0","56",",,0","56",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-05-31",,,,,,,,,,,,,,,,,,,"0.68",",,0",,,,,,,"70",",,0","53",",,0","64",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-06-01",,,,,,,,,,,,,,,,,,,"0.20",",,0",,,,,,,"67",",,0","54",",,0","65",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-06-02",,,,,,,,,,,,,,,,,,,"0.00","T,,0",,,,,,,"82",",,0","57",",,0","77",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-06-03",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"86",",,0","57",",,0","80",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-06-04",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"88",",,0","60",",,0","82",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-06-05",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"88",",,0","64",",,0","84",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-06-06",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"92",",,0","68",",,0","87",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-06-07",,,,,,,,,,,,,,,,,,,"0.29",",,0",,,,,,,"87",",,0","68",",,0","72",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-06-08",,,,,,,,,,,,,,,,,,,"0.12",",,0",,,,,,,"86",",,0","67",",,0","82",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-06-09",,,,,,,,,,,,,,,,,,,"0.11",",,0",,,,,,,"89",",,0","67",",,0","74",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-06-10",,,,,,,,,,,,,,,,,,,"0.24",",,0",,,,,,,"88",",,0","68",",,0","79",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-06-11",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"88",",,0","70",",,0","81",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-06-12",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"87",",,0","69",",,0","82",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-06-13",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"85",",,0","69",",,0","79",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-06-14",,,,,,,,,,,,,,,,,,,"0.09",",,0",,,,,,,"87",",,0","68",",,0","76",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-06-15",,,,,,,,,,,,,,,,,,,"0.01",",,0",,,,,,,"86",",,0","71",",,0","82",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-06-16",,,,,,,,,,,,,,,,,,,"0.01",",,0",,,,,,,"82",",,0","68",",,0","77",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-06-17",,,,,,,,,,,,,,,,,,,"0.02",",,0",,,,,,,"81",",,0","70",",,0","78",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-06-18",,,,,,,,,,,,,,,,,,,"0.34",",,0",,,,,,,"82",",,0","71",",,0","79",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-06-19",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"82",",,0","71",",,0","76",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-06-20",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"76",",,0","49",",,0","65",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-06-21",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"74",",,0","46",",,0","69",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-06-22",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"71",",,0","53",",,0","70",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-06-23",,,,,,,,,,,,,,,,,,,"0.24",",,0",,,,,,,"87",",,0","59",",,0","80",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-06-24",,,,,,,,,,,,,,,,,,,"0.26",",,0",,,,,,,"80",",,0","68",",,0","68",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-06-25",,,,,,,,,,,,,,,,,,,"0.15",",,0",,,,,,,"78",",,0","58",",,0","63",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-06-26",,,,,,,,,,,,,,,,,,,"0.11",",,0",,,,,,,"76",",,0","52",",,0","72",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-06-27",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"81",",,0","61",",,0","79",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-06-28",,,,,,,,,,,,,,,,,,,"0.57",",,0",,,,,,,"86",",,0","69",",,0","78",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-06-29",,,,,,,,,,,,,,,,,,,"0.00","T,,0",,,,,,,"78",",,0","59",",,0","66",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-06-30",,,,,,,,,,,,,,,,,,,"0.08",",,0",,,,,,,"78",",,0","54",",,0","69",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-07-01",,,,,,,,,,,,,,,,,,,"0.17",",,0",,,,,,,"77",",,0","54",",,0","72",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-07-02",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"79",",,0","55",",,0","70",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-07-03",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"75",",,0","52",",,0","70",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-07-04",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"77",",,0","49",",,0","71",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-07-05",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"83",",,0","51",",,0","77",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-07-06",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"84",",,0","55",",,0","78",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-07-07",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"83",",,0","60",",,0","78",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-07-08",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"83",",,0","62",",,0","79",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-07-09",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"89",",,0","64",",,0","82",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1940-07-10",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"92",",,0","66",",,0","88",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
