"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-10-27",,,,,,,,,"0.15",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-10-28",,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-10-29",,,,,,,,,"0.53",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-10-30",,,,,,,,,"0.34",",,N",,,,,,,,,,,,,,,,,,,"0.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-10-31",,,,,,,,,"0.20",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-11-01",,,,,,,,,"0.15",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-11-02",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-11-03",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-11-04",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-11-05",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-11-06",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-11-07",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-11-08",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-11-09",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-11-10",,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-11-11",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-11-12",,,,,,,,,"0.10",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-11-13",,,,,,,,,"0.60",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-11-14",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-11-15",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-11-16",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-11-17",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-11-18",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-11-19",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-11-20",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-11-21",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-11-22",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-11-23",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-11-24",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-11-25",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-11-26",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-11-27",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-11-28",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-11-29",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-11-30",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-12-01",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-12-03",,,"    2",",,N","0.24",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-12-04",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-12-05",,,,,,,,,"0.85",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-12-06",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-12-07",,,,,,,,,"0.34",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-12-08",,,,,,,,,"0.54",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-12-09",,,,,,,,,"0.06",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-12-10",,,,,,,,,"0.40",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-12-11",,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-12-12",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-12-13",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-12-14",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-12-15",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-12-16",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-12-19",,,"    3",",,N","0.28",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-12-20",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-12-21",,,,,,,,,"0.89",",,N","0.0","T,,N","0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-12-22",,,,,,,,,"0.12",",,N","3.1",",,N",,,,,,,,,,,,,,,,,"0.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-12-23",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-12-24",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHFR0030","HILLIARD 1.8 W, OH US","40.03444","-83.17678","287.7","2012-12-25",,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-03-26",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-03-27",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-03-28",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-03-30",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-03-31",,,,,,,,,"0.63",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-04-01",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-04-02",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-04-03",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-04-04",,,,,,,,,"0.39",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-04-05",,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-04-06",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-04-07",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-04-08",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-04-09",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-04-10",,,,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-04-11",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-04-12",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-04-13",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-04-14",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-04-15",,,,,,,,,"0.42",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-04-16",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-04-17",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-04-18",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-04-19",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-04-20",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-04-21",,,,,,,,,"0.51",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-04-22",,,,,,,,,"0.06",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-04-23",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-04-24",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-04-25",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-04-26",,,,,,,,,"0.71",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-04-27",,,,,,,,,"0.12",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-04-28",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-04-29",,,,,,,,,"0.06",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-04-30",,,,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-05-01",,,,,,,,,"0.48",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-05-02",,,,,,,,,"1.47",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-05-03",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-05-04",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-05-05",,,,,,,,,"1.15",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-05-06",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-05-07",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-05-08",,,,,,,,,"0.94",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-05-09",,,,,,,,,"0.23",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-05-10",,,,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHDL0002","WESTERVILLE 4.0 N, OH US","40.178973","-82.925594","274.6","2012-05-11",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
